OBJECTID,Nousijamaa,Nimi,Lyhyt_tunn
5816,581,Töölön kisahalli,H1914
5817,572,Töölön kisahalli,H1913
5818,743,Töölön kisahalli,H1915
5819,244,Töölön sairaala,H1313
5820,822,Töölön sairaala,H1314
5821,441,Töölön tulli,H1327
5822,300,Töölön tulli,H1326
5823,142,Töölön tulli,H1379
5824,882,Töölön tulli,H1378
5825,456,Töölön tulli,H1919
5826,264,Töölön tulli,H1918
5827,892,Töölön tulli,H1921
5828,657,Töölöntori,H1311
5829,435,Töölöntori,H1312
5830,273,Töölöntori,H1331
5831,18,Töölöntori,H1330
5832,287,Töölöntori,H1310
5833,544,Töölöntori,H1309
5834,78,Uimahalli,Ka1712
5835,173,Uimahalli,Ka1713
5836,0,Uimala,Ke0143
5837,1,Uimala,Ke0205
5838,10,Uimarannantie,H3195
5839,101,Uimarannantie,H3196
5840,17,Uimarannantie,H3755
5841,0,Uimarannantie,H3754
5842,42,Uiskotie,H4520
5843,3,Uiskotie,H4521
5844,177,Ukkostie,H3202
5845,149,Ukkostie,H3203
5846,27,Ukonkivenpolku,V1622
5847,11,Ukonkivenpolku,V1623
5848,1,Ulappatori,E4022
5849,10,Ulappatori,E4021
5850,12,Ulkoniitynkuja,V1407
5851,39,Ulkoniitynkuja,V1408
5852,1,Ullanmäki,E9001
5853,26,Ulrikankuja,V7203
5854,24,Ulrikankuja,V7204
5855,378,Ulvilantie 11,H1419
5856,109,Ulvilantie 11,H1418
5857,86,Ulvilantie 17,H1423
5858,20,Ulvilantie 17,H1422
5859,68,Ulvilantie 19,H1425
5860,20,Ulvilantie 19,H1424
5861,293,Ulvilantie 21,H1427
5862,28,Ulvilantie 21,H1426
5863,191,Ulvilantie 27,H1429
5864,16,Ulvilantie 27,H1428
5865,80,Untamalantie,H4384
5866,57,Untamalantie,H4383
5867,0,Untola,Ke0144
5868,59,Uomatie,V1525
5869,2,Uomatie,V1526
5870,89,Uomatie,V1527
5871,22,Upinniemen koulu,Ki1006
5872,11,Upinniemi,Ki1003
5873,7,Urakkatie,H3127
5874,133,Urakkatie,H3126
5875,12,Uranuksenkuja,V8224
5876,5,Uranuksenkuja,V8225
5877,157,Urheilupuisto (M),E2140
5878,0,Urheilupuisto (M),E2141
5879,89,Urheilupuisto(M),E2192
5880,81,Urheilupuistontie,E2142
5881,74,Urheilupuistontie,E2143
5882,208,Urheilutalo,H2147
5883,9,Urheilutalo,H2148
5884,17,Urheilutie,Ka1720
5885,126,Urheilutie,V6205
5886,201,Urheilutie,V6206
5887,20,Urheilutie,V6209
5888,22,Urheilutie,Si2225
5889,57,Urheilutie,Si2226
5890,11,Urkupillintie,H1798
5891,1,Urpiaisentie,V8136
5892,0,Urpiaisentie,V8137
5893,10,Usvatie,H3395
5894,107,Usvatie,H3396
5895,8,Uudenkirkontie,E2059
5896,17,Uudenkirkontie,E2060
5897,32,Uudenkyläntie,V1221
5898,0,Uudentuvantie,V2013
5899,100,Uudentuvantie,V2014
5900,8,Uunitie,Ke0120
5901,152,Uusiniityntie,V6014
5902,18,Uusiniityntie,V6015
5903,7,Uusipelto,E6923
5904,2,Uusiraja,V6523
5905,8,Uusitie,V6825
5906,11,Uusitie,V6826
5907,1,Uusitorppa,E6835
5908,8,Uusitorppa,E7003
5909,44,Uusmäki,E1930
5910,0,Uusmäki,E1933
5911,2,Uussillanrinne,H4338
5912,19,Uussillantie,H4353
5913,78,Uussillantie,H4352
5914,6,Uutela,H4915
5915,1,Vaahterakuja,V7006
5916,73,Vaakatie,H1621
5917,92,Vaakatie,H1620
5918,4,Vaakkola,Si1003
5919,6,Vaakkola,Si1004
5920,2,Vaaksiaisenrinne,V8607
5921,107,Vaaralan Talkootie,V9305
5922,155,Vaaralan Talkootie,V9306
5923,243,Vaaralantie,V9301
5924,59,Vaaralantie,V9304
5925,18,Vaihdekatu,Ke0530
5926,17,Vaihdekatu,Ke0531
5927,117,Vaihdemiehenkatu,H2183
5928,33,Vaihdemiehenkatu,H2184
5929,139,Vaihdepolku,V6136
5930,60,Vaihdepolku,V6137
5931,6,Vakkatie,H2328
5932,53,Valakkatie,H3271
5933,83,Valakkatie,H3272
5934,107,Valapuisto,E6106
5935,97,Valapuisto,E6107
5936,65,Valimo,H1604
5937,68,Valimokuja,H1565
5938,179,Valimokuja,H1564
5939,752,Valimotie,H1517
5940,1937,Valimotie,H1516
5941,12,Valimotie,H1601
5942,195,Valimotie 15,H1602
5943,1,Valimotie 15,H1603
5944,54,Valkealantie,H4365
5945,72,Valkealantie,H4368
5946,6,Valkonauhantie,Ka1723
5947,57,Valkonauhantie,Ka1724
5948,3,Vallesmannintie,H3305
5949,63,Vallesmannintie,H3306
5950,713,Vallikatu,E1019
5951,9,Vallikatu,E1020
5952,53,Vallikatu,E1053
5953,71,Vallikuja,E1008
5954,4,Vallikuja,E1009
5955,209,Vallilan kirjasto,H2417
5956,510,Vallilan kirjasto,H2416
5957,1161,Vallilan kirjasto,H2415
5958,472,Vallilan varikko,H3024
5959,260,Wallininkatu,H2127
5960,102,Wallininkatu,H2126
5961,13,Vallinojantie,V8411
5962,0,Vallinojantie,V8416
5963,3,Vallityöläisenpolku,E1004
5964,227,Valtimontie,H3065
5965,239,Valtimontie,H3033
5966,388,Valtimontie,H3032
5967,320,Valtimontie,H3066
5968,11,Valtimotie,V7205
5969,24,Valtimotie,V7206
5970,207,Valtion virastotalo,V6127
5971,205,Valtion virastotalo,V6128
5972,11,Valuraudantie,H3397
5973,62,Valuraudantie,H3398
5974,240,Valuuttapolku,V5138
5975,93,Vanamontie,V6505
5976,115,Vanamontie,V6506
5977,207,Vanha Helsingintie,H3181
5978,328,Vanha Helsingintie,H3497
5979,206,Vanha Hämeenkyläntie,H1580
5980,13,Vanha Hämeenkyläntie,H1581
5981,1,Vanha Hämeenlinnant.,V2205
5982,1,Vanha Immersbyntie,Si0615
5983,3,Vanha Immersbyntie,Si0616
5984,0,Vanha Järvikyläntie,E5144
5985,1,Vanha kirkko,Si2221
5986,0,Vanha kirkko,Si2222
5987,63,Vanha kirkkopuisto,H1003
5988,2,Vanha Kirkkotie,Ki0312
5989,12,Vanha Kuninkaalantie,V6401
5990,0,Vanha Kuninkaalantie,V6402
5991,0,Vanha Kuninkaantie,Si2808
5992,0,Vanha Lakistontie,E7944
5993,0,Vanha Lakistontie,E7945
5994,8,Vanha Myllylammentie,Ki0119
5995,0,Vanha Myllypolku,V7425
5996,10,Vanha Myllypolku,V7426
5997,1,Vanha Nemlahdentie,E7231
5998,1,Vanha Nemlahdentie,E7232
5999,26,Vanha Nurmijärventie,V1830
6000,1,Vanha Porvoontie,V6617
6001,1,Vanha Porvoontie,V6619
6002,18,Vanha Rastaalantie,E1471
6003,0,Vanha Rastaalantie,E1475
6004,78,Vanha Tapanilantie,H3269
6005,325,Vanha Tapanilantie,H3270
6006,0,Vanha Turun maantie,H1712
6007,181,Vanha viertotie,H1437
6008,463,Vanha viertotie,H1436
6009,23,Vanha viertotie,H1441
6010,140,Vanhaistentie 11,H1701
6011,7,Vanhaistentie 11,H1700
6012,205,Vanha-Mankkaa,E2403
6013,264,Vanha-Mankkaa,E2404
6014,61,Vanha-Mankkaa,E2416
6015,8,Vanhankyläntie,V1216
6016,13,Vanhankyläntie,V1217
6017,369,Vanhanlinnantie,H4341
6018,45,Vanhanlinnantie,H4340
6019,443,Vanhanlinnantie,H4281
6020,15,Vanha-Stens,E2438
6021,19,Vanha-Stens,E2439
6022,25,Vanhatie,V4007
6023,6,Vanikontie,Si1703
6024,1,Vannetie,H2346
6025,4,Vannetie,H2349
6026,219,Vantaan opistotalo,V6115
6027,21,Vantaanaukio,V6108
6028,4,Vantaanjänne,V2510
6029,0,Vantaanjänne,V2511
6030,1,Vantaankosken asema,V1741
6031,92,Vantaankosken asema,V1777
6032,48,Vantaanlaaksontie,V1823
6033,45,Vantaanlaaksontie,V1824
6034,6,Vantaanmäki,V2197
6035,31,Vantaanmäki,V2198
6036,11,Vantaanportti,V5160
6037,6,Vantaanportti,V5163
6038,50,Vantaanportti,V5164
6039,12,Vantaanportti,V5261
6040,40,Vantaanportti,V5263
6041,46,Vantaanpuisto,V2115
6042,5,Vantaanreitti,V2105
6043,35,Vantaanreitti,V2106
6044,10,Vantaanrinne,V2199
6045,35,Vantinkulma,E5239
6046,66,Vantinkulma,E5243
6047,23,Vantinmäki,E5238
6048,5,Vantinportti,E5244
6049,2,Vantinportti,E5245
6050,175,Vapaalanpolku,V1307
6051,66,Vapaalanpolku,V1308
6052,6,Vapaalantie,V1321
6053,5,Varikkotie,H4248
6054,1,Varikkotie,H4249
6055,6,Varistontie,V1409
6056,102,Varistontie,V1410
6057,10,Varistontie,V1411
6058,0,Varjakanvalkama,H4846
6059,6,Varjakanvalkama,H4848
6060,40,Varputie,E4929
6061,2,Vartiokuja,V9119
6062,1,Vartiokyläntie,H4825
6063,24,Vartiotie,V9105
6064,258,Varustuksentie,H4452
6065,74,Varustuksentie,H4451
6066,25,Varvikkokuja,V7435
6067,1,Vasamakatu,Ke0109
6068,58,Vasamakatu,Ke0110
6069,4,Vasamapuisto,V4145
6070,1,Vasamapuisto,V4146
6071,6,Vaskiniementie,H1037
6072,292,Vaskiniementie,H1036
6073,51,Vaskipellontie,H3293
6074,143,Vaskipellontie,H3292
6075,1,Vaskipellontie,H3361
6076,41,Vaskipellontie,V1624
6077,52,Vaskipellontie,V1625
6078,56,Vaskisepäntie,H2209
6079,118,Vaskisepäntie,H2210
6080,41,Vaskivuorentie,V1512
6081,2,Vaskivuorentie,V1513
6082,218,Vaskivuori,V1611
6083,253,Vaskivuori,V1612
6084,4,Vassinmäki,V2107
6085,4,Vassinmäki,V2108
6086,1075,Vattuniemenkuja,H1045
6087,5,Vattuniemenkuja,H1046
6088,2,Vaunukalliontie,V9432
6089,529,Vedenottamontie,H4565
6090,136,Vedenottamontie,H4566
6091,516,WeeGee-talo,E2107
6092,428,WeeGee-talo,E2108
6093,1,Vehas,E4935
6094,39,Vehas,E4938
6095,29,Vehas,E4939
6096,3,Vehkala,V2512
6097,122,Vehkala,V2513
6098,1,Vehkalantie,V1425
6099,2,Vehkalantie,V1432
6100,37,Vehkamäki,E2433
6101,43,Vehkamäki,E2435
6102,45,Vehkaniitty,E1223
6103,31,Vehkaniitty,E2437
6104,28,Vehkatie,V6017
6105,1,Veikkaustie,E6417
6106,47,Veikkaustie,E6418
6107,67,Veikkola,Ki1706
6108,76,Veikkola,Ki1707
6109,13,Veikkola,Ki1729
6110,2,Veikkola,Ki1738
6111,1,Veini,E1456
6112,32,Veini,E1458
6113,28,Veininkatu,E1467
6114,1,Veininkatu,E1469
6115,13,Veklahti,Ki0107
6116,0,Veklahti,Ki0108
6117,4,Vellamontie,Ke0139
6118,5,Vellamontie,Ke0140
6119,0,Velskola,E7967
6120,1,Venemestarintie,H4610
6121,80,Venuksenkuja,V8203
6122,114,Venuksenkuja,V8204
6123,8,Venuksenpuisto,V8218
6124,81,Venuksenpuisto,V8219
6125,148,Venäläinen koulu,H2312
6126,104,Venäläinen koulu,H1949
6127,178,Venäläinen koulu,H1948
6128,6,Verkkoniemi,Ki1005
6129,0,Verkkosaarenkuja,E4140
6130,10,Verkkosaarenkuja,E4143
6131,22,Verkkotie,H4912
6132,2,Verkkotie,H4913
6133,150,Vermo,E1979
6134,90,Vermo,E1132
6135,23,Veromies,V5232
6136,4,Veromies,V5233
6137,4,Veromies,V5239
6138,115,Veromäen koulu,V5103
6139,59,Veromäen koulu,V5104
6140,11,Veräjäkuja,Ke0929
6141,21,Veräjäkuja,Ke0930
6142,2,Veräjänkorva,H3103
6143,49,Veräjänkorva,H3102
6144,83,Veräjäpelto,E1014
6145,165,Veräjäpelto,E1015
6146,243,Vesakkotie,H2216
6147,165,Vesakkotie,H2215
6148,207,Vesakkotie,H2220
6149,3,Vesalantie,H4888
6150,3,Vesalantie,H4889
6151,97,Vesijohdontie,V6207
6152,5,Vesijohdontie,V6208
6153,4,Vesilinnuntie,E7237
6154,4,Vesimiehentie,V8005
6155,32,Vesimiehentie,V8006
6156,0,Vesimyllyntie,Ki0309
6157,3,Vesimyllyntie,Ki0310
6158,4,Vesiniitty,E4133
6159,8,Vesiniitty,E4447
6160,4,Vesiniityntie,E4441
6161,3,Vesiniityntie,E4442
6162,1,Vesirattaanmäki,E6843
6163,28,Vesirattaanmäki,E6842
6164,1408,Westendinasema,E2302
6165,742,Westendinasema,E2308
6166,208,Westendinasema,E2312
6167,692,Westendinasema,E2313
6168,282,Westendinasema,E2321
6169,2,Westendinkulma,E2318
6170,53,Westendinkulma,E2319
6171,5,Vesterbacka,Si0402
6172,11,Vesterbacka,Si0403
6173,1,Westerkulla,H5001
6174,1,Westerkulla,H5002
6175,18,Vestra,V3006
6176,0,Vestra,V3007
6177,0,Vestranmäki,V3001
6178,10,Vestranmäki,V3002
6179,3,Vestranrinne,V3003
6180,10,Vestranrinne,V3004
6181,0,Vestrantie,V2214
6182,2,Vestrantie 6,V2228
6183,0,Vestrantie 6,V2229
6184,15,Veteraanikuja,H4880
6185,1,Veteraanikuja,H4881
6186,12,Vetokuja,V1620
6187,15,Vetokuja,V1621
6188,3,Vetotie,V1613
6189,22,Vetotie,V1614
6190,75,Veturitie,H2189
6191,22,Veturitie,H2190
6192,3,Veturitie,H2195
6193,0,Widegård,Si2713
6194,87,Viertolan koulu,V6314
6195,13,Viertolantie,H3385
6196,101,Viertolantie,H3384
6197,47,Vierumäen koulu,V8119
6198,51,Vierumäen koulu,V8120
6199,0,Vierumäentie,V8703
6200,19,Vierumäentie,V8704
6201,79,Viestitie,V9505
6202,315,Vihdintie,H1627
6203,676,Vihdintie,H1626
6204,14,Vihdintie,H1611
6205,24,Vihdintie,H1610
6206,3,Vihdintie,V2001
6207,2,Vihdintie,V2002
6208,40,Vihdintien silta,H1567
6209,38,Vihdintien silta,H1566
6210,31,Viherkumpu,V1802
6211,1,Viherkumpu,V1803
6212,27,Viherlaaksonranta,E1520
6213,7,Viherlaaksonranta,E1521
6214,134,Viherlaaksontori,E1507
6215,309,Viherlaaksontori,E1508
6216,6,Vihermäentie,E7037
6217,2,Vihermäentie,E7038
6218,37,Vihertie,V1799
6219,49,Viikatetie,V1101
6220,43,Viikatetie,V1110
6221,114,Viikin biokeskus,H3176
6222,314,Viikin biokeskus,H3175
6223,366,Viikin normaalikoulu,H3472
6224,1016,Viikin normaalikoulu,H3471
6225,81,Viikin tiedepuisto,H3240
6226,26,Viikin tiedepuisto,H3241
6227,1684,Viikin tiedepuisto,H3174
6228,2389,Viikin tiedepuisto,H3173
6229,0,Viikinm. puhdistamo,H3013
6230,322,Viikinranta,H3071
6231,668,Viikinranta,H3072
6232,962,Viikki,H3242
6233,238,Viikki,H3463
6234,754,Viikki,H3035
6235,545,Viikki,H3034
6236,206,Viikki,H3478
6237,4,Viinikankaari,V4103
6238,1,Viinikankaari,V4104
6239,27,Viinikanmetsä,V4101
6240,4,Viinikanmetsä,V4102
6241,4,Viirilä,Si1408
6242,22,Viirilä,Si1409
6243,1,Viiskorpi,E7125
6244,2,Viiskorpi,E7126
6245,1485,Viiskulma,H0815
6246,79,Viiskulma,H1174
6247,27,Viittakorpi,E4909
6248,103,Viittakorpi,E4910
6249,1,Vikkulla,H5003
6250,2,Vikkulla,H5004
6251,2,Vikkulla 2,H5005
6252,0,Vikkulla 2,H5006
6253,15,Viklakuja,H1035
6254,430,Viklakuja,H1034
6255,5,Viklotie,V8108
6256,56,Viklotie,V8109
6257,18,Vilhonkummuntie,Ki0442
6258,22,Vilhonkummuntie,Ki0443
6259,40,Vilhontie,Ki0444
6260,1,Vilhontie,Ki0445
6261,7,Viljakuja,H3437
6262,1,Viljakuja,H3438
6263,1,Viljan,Si2502
6264,0,Viljan,Si2503
6265,0,Viljatie,Si2406
6266,6,Viljelijänkuja,H1543
6267,146,Viljelijänkuja,H1542
6268,19,Vilkka,E7948
6269,0,Vilkka,E7954
6270,13,Villa Breda,Ka1721
6271,14,Willebrandintie,H4129
6272,157,Willebrandintie,H4130
6273,180,Vilniemi,E1538
6274,72,Vilniemi,E1539
6275,3,Virkamies,V5228
6276,21,Virkamies,V5229
6277,7,Virkatie,V5293
6278,12,Virkatie,V5294
6279,23,Virmajuurentie,V6319
6280,58,Vironkatu,H2010
6281,3,Virpitie,Ke0608
6282,10,Virpitie,Ke0609
6283,1,Virrenkulma,Ke0104
6284,18,Virtatie,V1514
6285,2,Virtatie,V1515
6286,144,Visamäki,E2068
6287,254,Visamäki,E2069
6288,38,Viskaalintie 32,H2296
6289,3,Vitikka,E1320
6290,1,Vitsastie,H1824
6291,1,Vitsastie,H1825
6292,13,Viulutie,H1689
6293,252,Viulutie,H1688
6294,11,Voimakuja,V5021
6295,1,Voimalaitokset,H4674
6296,21,Voimalaitokset,H4673
6297,1,Voimalantie,V1448
6298,1,Voimalantie,V1449
6299,1,Vols,Ki1613
6300,0,Volskoti,Ki1611
6301,5,Volskoti,Ki1612
6302,19,Volvo,V1617
6303,2,Volvo,V1618
6304,94,Von Daehnin katu,H3528
6305,39,Von Daehnin katu,H3529
6306,386,Von Daehnin katu 14,H3488
6307,1,Vuohirinne,V8211
6308,0,Vuokkotie,V8605
6309,1,Vuokkotie,V8606
6310,5,Vuokraajankuja,H1541
6311,114,Vuokraajankuja,H1540
6312,4,Vuolukiventie,H3729
6313,4,Vuolukiventie,H3730
6314,184,Vuolukiventie,H3227
6315,447,Vuolukiventie,H3228
6316,46,Vuorenmäen koulu,Ki1756
6317,303,Vuorenpeikontie,H4205
6318,890,Vuorenpeikontie,H4204
6319,0,Vuoriharju,E4253
6320,68,Vuoriharju,E4254
6321,4,Vuorikummuntie,H1815
6322,2,Vuorikummuntie,H1816
6323,0,Vuorilehdonkuja,V9408
6324,0,Vuorilehdonkuja,V9409
6325,1,Vuorimestarintie,V1610
6326,95,Vuorimiehen puist.,H1203
6327,0,Vuorimiehen puist.,H1204
6328,150,Vuorimies,E2211
6329,135,Vuorimies,E2212
6330,3,Vuoritie,Ki1747
6331,4,Vuosaaren kirkko,H4923
6332,61,Vuosaaren silta,H4506
6333,9,Vuosaaren silta,H4507
6334,0,Vuosaarentie,H4919
6335,7,Vuosaarentie,H4634
6336,93,Vuosaarentie,H4635
6337,85,Vuosaari(M),H4570
6338,2419,Vuosaari(M),H4571
6339,945,Vuosaari(M),H4572
6340,207,Vuosaari(M),H4573
6341,1259,Vuosaari(M),H4569
6342,1217,Vuosaari(M),H4574
6343,3,"Vuosaari(M), tulo",H4569
6344,2,Vuotie,H4601
6345,2,Vuotie,H4600
6346,10,Vähänkyröntie,H3057
6347,69,Vähänkyröntie,H3058
6348,54,Vähäntuvantie,H1531
6349,507,Vähäntuvantie,H1530
6350,26,Väinämöisenkatu,H1266
6351,10,Väinämöisenkatu,H1265
6352,10,Väinämöisenkenttä,H1268
6353,2,Väinämöisenkenttä,H1267
6354,682,Väinö Tannerin tie,V5101
6355,148,Väinö Tannerin tie,V5102
6356,215,Väinölänkuja,H3091
6357,418,Väinölänkuja,H3090
6358,9,Välipurontie,Ki1753
6359,15,Västerskog,Si0407
6360,16,Västerskog,Si0408
6361,13,Västäräkkikuja,V8806
6362,0,Västäräkkikuja,V8807
6363,43,Väylänsuu,H4187
6364,0,Väylänsuu,H4188
6365,0,Yhdistystie,H1715
6366,0,Yhdistystie,H1716
6367,80,Yhdyskunnanmäki,E1159
6368,43,Yhdyskunnanmäki,E1161
6369,72,Yhdyskunnantie,H2447
6370,93,Yhdyskunnantie,H2448
6371,63,Yli-Finnoo,E4919
6372,34,Yli-Finnoo,E4933
6373,0,Ylijärvi,E7239
6374,0,Ylikeravantie,Ke0123
6375,18,Ylikeravantie,Ke0124
6376,102,Ylioppilaskylä,H3466
6377,89,Ylioppilaskylä,H3465
6378,48,Yliskallio,E3250
6379,4,Yliskylänkaari,H4117
6380,195,Yliskylänkaari,H4118
6381,440,Yliskyläntie,H4089
6382,897,Yliskyläntie,H4090
6383,2,Yliskyläntie,H4717
6384,1,Yliskyläntie,H4716
6385,145,Ylismäenristi,E3245
6386,133,Ylismäenristi,E3246
6387,105,Ylisrinne,E3239
6388,41,Ylisrinne,E3240
6389,6,Yläkaskenkuja,H3313
6390,99,Yläkaskenkuja,H3314
6391,13,Yläkaskentie,H3315
6392,186,Yläkaskentie,H3316
6393,6,Yläkiventie,H4809
6394,8,Ylä-Mankkaa,E2130
6395,12,Ylämyllyntie,E6801
6396,94,Ylämyllyntie,E6802
6397,59,Ylämäentie,E6056
6398,551,Ylä-Soukka,E4114
6399,367,Ylä-Soukka,E4115
6400,9,Ylästöntie,V6901
6401,14,Ymmersta,E1601
6402,37,Ymmersta,E1602
6403,11,Yrjö Liipolan tie,Ka1744
6404,35,Yrttimaantie 65,H3312
6405,5,Yrttimaantie 65,H3311
6406,2,Åby,V2119
6407,1,Åby,V2120
6408,0,Åbyntie,V2109
6409,2,Åbyntie,V2110
6410,2,Åkervikintie,Ki1523
6411,1,Åminnensilta,E5227
6412,13,Åminnensilta,E5229
6413,0,Ånäs,E7922
6414,0,Ånäs,E7927
6415,2,Åvall,V2216
6416,2,Åvalla,E7947
6417,71,Äimäkuja,V9626
6418,1,Ämmässuo,E6965
6419,0,Ängsdal,Ki1209
6420,53,Äraportti,E1408
6421,7,Äraportti,E1468
6422,13,Äyrikuja,V5217
6423,34,Äyrikuja,V5220
6424,150,Äyritie,V5210
6425,174,Äyritie,V5219
6426,5,Österbäcken,Si2024
6427,0,Östersund. kappeli,H5025
6428,14,Östersundom,H5009
6429,39,Östersundom,H5010
6430,1,Östersundom 2,H5011
6431,4,Östersundom 2,H5012
6432,1,Ösundintie,Si0306
6433,1,Överby,Ki0513
6434,0,Överbyntie,Ki0507
6435,0,Övre-Jussila,Ki1430
6436,1,Övre-Jussila,Ki1431
6437,199,Hallituskatu, 
6438,534,Hallituskatu, 
6439,345,Kansallisarkisto, 
6440,337,Kansallisarkisto, 
6441,797,Ritarihuone, 
6442,214,Ritarihuone, 
6443,501,Snellmaninkatu, 
6444,646,Snellmaninkatu, 
6445,70,Senaatintori, 
6446,314,Mikonkatu, 
6447,314,Mikonkatu, 
6448,3897,Lasipalatsi, 
6449,7874,Lasipalatsi, 
6450,3073,Ylioppilastalo, 
6451,1934,Ylioppilastalo, 
6452,1719,Aleksanterinkatu, 
6453,1475,Aleksanterinkatu, 
6454,1493,Senaatintori, 
6455,7084,Rautatieasema, 
6456,8197,Rautatieasema, 
6457,1718,Senaatintori, 
6458,1650,Kaisaniemenkatu, 
6459,941,Kaisaniemenkatu, 
6460,795,Kaisaniemenpuisto, 
6461,1468,Kaisaniemenpuisto, 
6462,2058,Ylioppilastalo, 
6463,2820,Ylioppilastalo, 
6464,48,Kauppatori, 
6465,379,Kauppatori, 
6466,489,Kauppatori, 
6467,145,Eteläranta, 
6468,438,Eteläranta, 
6469,786,Kolmikulma, 
6470,83,Kolmikulma, 
6471,1354,Fredrikinkatu, 
6472,742,Länsilinkki, 
6473,127,Länsilinkki, 
6474,1044,Ruoholahden villat, 
6475,295,Ruoholahden villat, 
6476,922,Kampintori, 
6477,1220,Kampintori, 
6478,1024,Simonkatu, 
6479,874,Simonkatu, 
6480,1144,Kamppi (M), 
6481,1643,Kamppi(M), 
6482,486,Erottaja, 
6483,463,Fredrikinkatu, 
6484,764,Aleksant. teatteri, 
6485,99,Hietalahdentori, 
6486,19,Hietalahdenkatu, 
6487,23,Kalevankatu, 
6488,241,Köydenpunojankatu, 
6489,311,Erottaja, 
6490,396,Hietalahti, 
6491,230,Maria, 
6492,67,Maria, 
6493,1214,Viiskulma, 
6494,282,Viiskulma, 
6495,961,Iso Roobertinkatu, 
6496,208,Iso Roobertinkatu, 
6497,14,Perämiehenkatu, 
6498,207,Perämiehenkatu, 
6499,292,Telakkakatu, 
6500,1082,Hietalahdentori, 
6501,110,Aleksant. teatteri, 
6502,51,Johanneksenkirkko, 
6503,273,Kaivopuisto, 
6504,537,Kaivopuisto, 
6505,396,Neitsytpolku, 
6506,640,Neitsytpolku, 
6507,483,Kapteeninkatu, 
6508,510,Kapteeninkatu, 
6509,797,Eiran sairaala, 
6510,582,Eiran sairaala, 
6511,1164,Tarkk´ampujankatu, 
6512,422,Kirurgi, 
6513,908,Johanneksenkirkko, 
6514,63,Tove Janssonin p., 
6515,854,Tove Janssonin p., 
6516,44,Kauppiaankatu, 
6517,1098,Kauppiaankatu, 
6518,24,Vyökatu, 
6519,913,Vyökatu, 
6520,17,Puolipäivänkatu, 
6521,461,Puolipäivänkatu, 
6522,274,Katajanokan term., 
6523,29,Mastokatu, 
6524,1,Mastokatu, 
6525,854,Merisotilaantori, 
6526,195,Olympiaterminaali, 
6527,629,Olympiaterminaali, 
6528,1524,Hakaniemi, 
6529,1134,Hakaniemi, 
6530,2470,Hakaniemi, 
6531,1533,Hakaniemi, 
6532,1854,Kallion virastotalo, 
6533,1167,Kallion virastotalo, 
6534,754,Karhupuisto, 
6535,1481,Karhupuisto, 
6536,1302,Kaarlenkatu, 
6537,509,Haapaniemi, 
6538,910,Haapaniemi, 
6539,341,Käenkuja, 
6540,774,Käenkuja, 
6541,500,Kaarlenkatu, 
6542,138,Brahenkatu, 
6543,893,Fleminginkatu, 
6544,453,Helsinginkatu, 
6545,1437,Helsinginkatu, 
6546,4581,Sörnäinen(M), 
6547,3415,Sörnäinen(M), 
6548,114,Brahenkatu, 
6549,452,Linnanmäki (etelä), 
6550,706,Urheilutalo, 
6551,1001,Urheilutalo, 
6552,627,Helsinginkatu, 
6553,0,Kustaankatu, 
6554,312,Urheilutalo, 
6555,799,Urheilutalo, 
6556,122,Linnanmäki (pohj.), 
6557,84,Karjalankatu, 
6558,221,Karjalankatu, 
6559,375,Sturenkatu, 
6560,474,Linnanmäki (pohj.), 
6561,132,Alppila, 
6562,585,Alppila, 
6563,522,Linnanmäki (etelä), 
6564,692,Kansallismuseo, 
6565,871,Kansallismuseo, 
6566,556,Hesperian puisto, 
6567,1537,Hesperian puisto, 
6568,267,Kauppakorkeakoulut, 
6569,756,Kauppakorkeakoulut, 
6570,150,Sammonkatu, 
6571,536,Sammonkatu, 
6572,1075,Apollonkatu, 
6573,1713,Apollonkatu, 
6574,358,Perhonkatu, 
6575,270,Perhonkatu, 
6576,314,Caloniuksenkatu, 
6577,279,Caloniuksenkatu, 
6578,2236,Ooppera, 
6579,3113,Ooppera, 
6580,976,Töölön halli, 
6581,2151,Töölön halli, 
6582,708,Kansaneläkelaitos, 
6583,2599,Kansaneläkelaitos, 
6584,584,Kansaneläkelaitos, 
6585,1102,Töölöntori, 
6586,1322,Töölöntori, 
6587,1996,Ooppera, 
6588,705,Ooppera, 
6589,90,Kaupunginpuutarha, 
6590,56,Kaupunginpuutarha, 
6591,408,Töölön tulli, 
6592,791,Töölön tulli, 
6593,203,Meilahden sairaala, 
6594,914,Meilahden sairaala, 
6595,73,Meilahdentie, 
6596,401,Meilahdentie, 
6597,53,Paciuksenkaari, 
6598,604,Paciuksenkaari, 
6599,77,Ruskeasuo, 
6600,854,Ruskeasuo, 
6601,36,Kytösuontie, 
6602,528,Kytösuontie, 
6603,85,Tilkka, 
6604,1066,Tilkka, 
6605,540,Palkkatilanportti, 
6606,170,Palkkatilanportti, 
6607,452,Maistraatintori, 
6608,229,Maistraatintori, 
6609,693,Kyllikinportti, 
6610,329,Kyllikinportti, 
6611,0,Esterinportti, 
6612,0,Esterinportti, 
6613,157,Auroran sairaala, 
6614,399,Eläintarha, 
6615,397,Eläintarha, 
6616,117,Eläintarha, 
6617,94,Eläintarha, 
6618,33,Asemapäällikönkatu, 
6619,660,Asemapäällikönkatu, 
6620,63,Jämsänkatu, 
6621,22,Pyöräilystadion, 
